puzzle_id,label,row_hints,col_hints,num_solutions,solving_time_sec
107,3,"[[25], [25], [25], [25], [12, 6], [9, 6], [9, 3, 6], [16, 6], [15, 6], [14, 7], [13, 7], [12, 7], [10, 7], [9, 3, 7], [10, 4, 7], [15, 7], [14, 7], [14, 8], [12, 9], [4, 9], [4, 11], [25], [25], [25], [25]]","[[25], [25], [25], [25], [19, 4], [19, 4], [19, 4], [19, 4], [19, 4], [5, 6, 5, 4], [5, 5, 4, 4], [5, 5, 5, 4], [4, 5, 5, 4], [4, 4, 5, 4], [4, 3, 3, 5], [4, 1, 5], [4, 7], [4, 8], [4, 16], [25], [25], [25], [25], [25], [25]]",1,0.12724089622497559
108,0,"[[25], [25], [25], [25], [8, 13], [7, 1, 9], [6, 3, 6], [5, 9, 5], [5, 11, 4], [4, 13, 4], [4, 14, 4], [4, 14, 4], [4, 15, 3], [5, 14, 3], [5, 14, 3], [5, 13, 3], [6, 11, 3], [7, 9, 4], [8, 6, 4], [9, 5], [12, 7], [25], [25], [25], [25]]","[[25], [25], [25], [25], [9, 12], [7, 9], [6, 4, 8], [5, 7, 7], [4, 9, 6], [4, 11, 5], [4, 12, 5], [4, 12, 5], [6, 12, 4], [5, 12, 4], [5, 12, 4], [5, 12, 4], [6, 12, 4], [6, 11, 4], [6, 9, 5], [7, 7, 5], [8, 4, 6], [12, 8], [25], [25], [25]]",1,0.2656209468841553
109,2,"[[25], [25], [25], [25], [25], [9, 13], [7, 12], [6, 12], [12, 11], [12, 11], [12, 11], [10, 12], [7, 14], [7, 11, 1], [6, 4, 2], [7, 4], [8, 9], [11, 11], [25], [25], [25], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [7, 6, 10], [6, 4, 9], [6, 4, 8], [5, 4, 1, 8], [5, 3, 2, 8], [5, 3, 3, 7], [6, 3, 7], [8, 4, 7], [14, 8], [14, 8], [14, 9], [14, 9], [14, 9], [14, 9], [13, 9], [13, 10], [13, 10], [13, 11], [25]]",1,0.101470947265625
11,5,"[[25], [25], [25], [25], [25], [25], [20, 2], [17, 2], [14, 4], [13, 8], [12, 10], [11, 13], [10, 13], [10, 13], [11, 12], [6, 4, 12], [5, 4, 12], [6, 13], [7, 13], [25], [25], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [16, 8], [15, 7], [15, 1, 6], [17, 6], [17, 6], [12, 3, 6], [11, 1, 6], [10, 3, 8], [9, 14], [8, 14], [8, 15], [8, 15], [7, 16], [7, 16], [7, 16], [6, 16], [6, 17], [6, 17], [25], [25]]",1,0.08915138244628906
110,9,"[[25], [25], [25], [25], [25], [12, 11], [11, 10], [9, 1, 7], [9, 2, 7], [8, 3, 7], [7, 4, 8], [7, 4, 8], [6, 2, 1, 8], [7, 3, 8], [7, 3, 8], [8, 4, 8], [15, 8], [15, 8], [15, 7], [15, 7], [16, 7], [16, 6], [17, 6], [25], [25]]","[[25], [25], [25], [25], [25], [25], [12, 12], [10, 10], [9, 9], [7, 2, 9], [7, 3, 9], [6, 3, 10], [5, 5, 12], [5, 3, 12], [6, 13], [7, 5], [7, 3], [7, 8, 2], [21, 2], [25], [25], [25], [25], [25], [25]]",1,0.26593446731567383
111,3,"[[25], [25], [25], [25], [25], [9, 6], [5, 5], [4, 4], [5, 7, 4], [7, 8, 4], [16, 4], [13, 5], [7, 7], [7, 8], [8, 1, 7], [16, 7], [16, 6], [16, 6], [16, 6], [4, 7, 6], [3, 1, 7], [4, 10], [25], [25], [25]]","[[25], [25], [25], [20, 4], [7, 11, 3], [6, 10, 3], [6, 10, 3], [6, 2, 6, 3], [6, 2, 5, 3], [5, 3, 5, 3], [5, 4, 5, 3], [5, 4, 7, 3], [5, 4, 5, 3], [5, 3, 5, 3], [5, 3, 4, 3], [5, 3, 4, 4], [5, 2, 4], [5, 1, 4], [5, 4, 5], [6, 13], [7, 14], [25], [25], [25], [25]]",1,0.21096301078796387
112,1,"[[25], [25], [25], [25], [13, 10], [13, 10], [12, 10], [12, 10], [12, 10], [12, 10], [12, 10], [12, 11], [12, 11], [12, 11], [12, 11], [12, 11], [12, 11], [12, 11], [12, 11], [12, 12], [12, 12], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [25], [25], [25], [25], [25], [6, 4], [4, 6], [4, 14], [25], [25], [25], [25], [25], [25], [25], [25], [25], [25]]",1,0.0676276683807373
113,1,"[[25], [25], [25], [25], [14, 7], [13, 7], [13, 8], [13, 8], [13, 9], [12, 9], [12, 9], [12, 9], [12, 10], [11, 11], [10, 12], [9, 12], [9, 13], [8, 13], [7, 13], [6, 14], [6, 15], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [19, 4], [18, 4], [17, 4], [15, 4], [14, 5], [13, 6], [9, 9], [5, 11], [4, 12], [4, 13], [4, 17], [4, 19], [25], [25], [25], [25], [25], [25], [25]]",1,0.16083717346191406
114,0,"[[25], [25], [25], [25], [25], [12, 10], [11, 8], [9, 5], [7, 4], [5, 3, 4], [4, 7, 3], [4, 9, 3], [5, 11, 3], [4, 11, 4], [4, 11, 4], [4, 10, 4], [4, 9, 5], [4, 7, 5], [5, 2, 6], [6, 8], [7, 9], [25], [25], [25], [25]]","[[25], [25], [25], [25], [10, 1, 7], [9, 6], [9, 5], [8, 3, 4], [8, 5, 4], [7, 6, 4], [7, 7, 4], [6, 8, 4], [5, 8, 4], [5, 8, 4], [5, 9, 4], [6, 8, 4], [6, 7, 5], [7, 5, 6], [7, 4, 6], [7, 2, 7], [8, 9], [10, 12], [25], [25], [25]]",1,0.15791606903076172
115,4,"[[25], [25], [25], [25], [19, 4], [19, 4], [18, 5], [11, 5, 6], [10, 5, 6], [10, 4, 6], [8, 4, 7], [7, 6, 7], [6, 7], [6, 8], [9, 2, 9], [13, 9], [12, 10], [12, 11], [12, 12], [11, 13], [11, 13], [10, 14], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [12, 11], [11, 11], [10, 11], [10, 10], [8, 1, 6, 3], [7, 1, 4, 4], [12, 2, 6], [12, 1, 7], [12, 8], [12, 9], [9, 11], [7, 12], [6, 15], [4, 18], [4, 19], [25], [25], [25], [25]]",1,0.10707759857177734
116,9,"[[25], [25], [25], [25], [25], [25], [12, 9], [10, 8], [9, 7], [8, 4, 7], [7, 4, 7], [7, 4, 7], [7, 1, 7], [7, 8], [8, 2, 8], [14, 8], [14, 9], [13, 9], [13, 9], [12, 10], [12, 10], [12, 11], [12, 11], [12, 12], [25]]","[[25], [25], [25], [25], [25], [25], [25], [10, 11], [9, 10], [8, 10], [7, 2, 10], [7, 2, 10], [6, 3, 5, 1], [6, 3, 3, 2], [6, 2, 4], [6, 1, 6], [7, 9], [8, 12], [25], [25], [25], [25], [25], [25], [25]]",2,0.22710800170898438
117,2,"[[25], [25], [25], [25], [25], [7, 6], [6, 5], [5, 6], [5, 1, 4, 6], [5, 7, 6], [12, 7], [12, 9], [9, 12], [7, 13], [6, 14], [5, 8, 3], [4, 4, 3], [4, 4], [4, 6], [7, 10], [25], [25], [25], [25], [25]]","[[25], [25], [25], [25], [16, 6], [7, 5, 6], [6, 4, 6], [5, 4, 5], [5, 4, 1, 5], [5, 4, 1, 5], [5, 3, 2, 5], [5, 4, 3, 5], [5, 2, 3, 5], [5, 2, 4, 5], [5, 1, 4, 5], [5, 4, 6], [5, 5, 6], [5, 5, 6], [5, 5, 6], [6, 8, 7], [15, 7], [15, 8], [25], [25], [25]]",1,0.09778332710266113
118,0,"[[25], [25], [25], [25], [12, 7], [12, 2, 7], [12, 4, 6], [10, 5, 6], [9, 5, 5], [8, 6, 5], [8, 1, 7, 5], [7, 1, 7, 5], [7, 9, 5], [7, 9, 5], [6, 9, 5], [7, 9, 5], [7, 8, 6], [7, 7, 6], [7, 5, 7], [8, 2, 8], [9, 9], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [14, 10], [11, 6], [9, 5], [8, 6, 4], [7, 9, 4], [7, 8, 4], [4, 11, 4], [4, 13, 4], [4, 14, 4], [4, 13, 4], [4, 11, 5], [4, 9, 6], [6, 2, 7], [8, 9], [25], [25], [25], [25], [25]]",1,0.20457696914672852
119,0,"[[25], [25], [25], [25], [14, 5], [12, 4], [12, 4], [11, 4], [10, 4], [9, 1, 4], [8, 1, 2, 4], [7, 7, 4], [5, 9, 4], [5, 8, 4], [4, 9, 4], [4, 8, 6], [4, 7, 7], [4, 4, 7], [4, 9], [5, 11], [6, 12], [25], [25], [25], [25]]","[[25], [25], [25], [25], [14, 6], [12, 5], [12, 4], [11, 2, 4], [10, 3, 4], [9, 6, 4], [8, 6, 4], [7, 7, 4], [5, 7, 4], [5, 7, 5], [4, 5, 6], [4, 4, 6], [4, 5, 7], [4, 4, 7], [4, 9], [4, 10], [5, 10], [25], [25], [25], [25]]",1,0.12520241737365723
12,3,"[[25], [25], [25], [25], [5, 12], [3, 10], [3, 9], [13, 8], [13, 9], [12, 10], [11, 11], [10, 11], [10, 6], [13, 5], [15, 5], [16, 4], [16, 5], [16, 5], [7, 6, 5], [6, 5, 6], [7, 7], [9, 1, 11], [25], [25], [25]]","[[25], [25], [25], [5, 18], [5, 18], [4, 18], [4, 12, 5], [4, 11, 4], [4, 11, 4], [4, 13, 3], [4, 4, 7, 4], [4, 3, 7, 3], [4, 2, 7, 3], [5, 6, 3], [5, 2, 5, 4], [6, 3, 3, 4], [7, 4, 4], [12, 4], [12, 5], [13, 6], [15, 9], [25], [25], [25], [25]]",1,0.24710631370544434
120,2,"[[25], [25], [25], [25], [11, 13], [6, 10], [4, 8], [4, 7], [4, 7], [4, 9, 7], [15, 6], [16, 6], [16, 6], [16, 7], [14, 4], [12, 4], [11, 4], [10, 4], [10, 8], [9, 9], [9, 10], [9, 13], [25], [25], [25]]","[[25], [25], [25], [25], [6, 15], [6, 15], [5, 16], [5, 16], [5, 16], [5, 10, 3], [5, 8, 3], [4, 7, 3], [5, 6, 4], [5, 6, 4], [5, 5, 4], [6, 3, 5], [6, 6], [7, 7], [10, 1, 7], [14, 7], [14, 7], [25], [25], [25], [25]]",1,0.09568142890930176
121,0,"[[25], [25], [25], [25], [11, 7], [9, 2, 3], [8, 2, 3], [7, 5, 3, 3], [6, 9, 3], [5, 11, 3], [5, 12, 3], [4, 12, 3], [4, 13, 3], [4, 11, 4], [4, 11, 4], [4, 9, 4], [5, 8, 4], [5, 6, 5], [6, 2, 5], [6, 7], [7, 8], [25], [25], [25], [25]]","[[25], [25], [25], [25], [11, 9], [9, 7], [8, 5], [7, 1, 4], [6, 4, 4], [5, 7, 4], [5, 9, 4], [4, 10, 4], [4, 12, 4], [4, 12, 4], [4, 11, 4], [4, 11, 4], [4, 10, 4], [4, 8, 5], [5, 8, 6], [13, 6], [8, 2, 8], [5, 12], [25], [25], [25]]",1,0.19936680793762207
122,2,"[[25], [25], [11, 12], [10, 11], [14, 9], [15, 8], [15, 8], [15, 8], [15, 8], [14, 8], [14, 8], [13, 9], [12, 10], [12, 10], [11, 11], [9, 12], [6, 6, 6], [5, 6], [5, 6], [6, 4, 7], [25], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [17, 6], [16, 5], [16, 5], [16, 6], [15, 6], [3, 11, 6], [2, 10, 6], [2, 8, 1, 5], [3, 7, 2, 5], [4, 4, 3, 5], [4, 5, 5], [5, 6, 5], [17, 5], [16, 6], [25], [25], [25], [25], [25], [25]]",1,0.2693338394165039
123,7,"[[25], [25], [25], [25], [25], [25], [25], [13, 6], [8, 5], [5, 5], [5, 7, 5], [5, 9, 6], [15, 7], [14, 8], [13, 9], [12, 10], [12, 11], [11, 12], [10, 13], [9, 13], [8, 14], [6, 16], [6, 16], [6, 17], [6, 17]]","[[25], [25], [25], [25], [25], [9, 13], [9, 9], [9, 10], [8, 9, 2], [8, 8, 4], [8, 8, 4], [8, 7, 5], [8, 5, 7], [7, 4, 8], [7, 3, 9], [7, 2, 10], [7, 1, 11], [7, 12], [7, 13], [8, 14], [25], [25], [25], [25], [25]]",1,0.15157651901245117
124,1,"[[25], [25], [25], [25], [13, 11], [12, 11], [12, 11], [13, 11], [13, 11], [12, 11], [12, 11], [12, 11], [12, 11], [12, 12], [12, 12], [12, 12], [12, 12], [12, 12], [11, 13], [11, 13], [11, 13], [10, 13], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [25], [25], [25], [21, 3], [18, 3], [5, 2, 7], [4, 12], [25], [25], [25], [25], [25], [25], [25], [25], [25], [25], [25]]",1,0.09964656829833984
125,8,"[[25], [25], [25], [25], [14, 6], [12, 6], [10, 1, 5], [10, 3, 9], [10, 2, 9], [10, 1, 10], [10, 10], [11, 11], [11, 10], [10, 10], [10, 1, 9], [9, 1, 9], [8, 2, 9], [8, 3, 10], [8, 3, 10], [7, 2, 11], [7, 11], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [19, 4], [16, 4], [15, 4], [6, 2, 3, 4], [6, 4, 4], [5, 3, 5, 4], [5, 2, 4], [4, 1, 1, 6], [4, 5, 8], [4, 18], [4, 18], [4, 19], [6, 18], [25], [25], [25], [25], [25]]",1,0.27354931831359863
126,6,"[[25], [25], [25], [15, 7], [12, 8], [11, 10], [10, 12], [10, 13], [9, 13], [9, 13], [8, 13], [8, 14], [8, 14], [8, 8], [8, 7], [8, 3, 6], [8, 5, 6], [9, 4, 6], [10, 3, 6], [11, 7], [12, 8], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [25], [10, 8], [8, 7], [6, 6], [5, 2, 5], [4, 6, 4, 4], [4, 7, 4, 4], [4, 7, 4, 4], [3, 8, 2, 4], [3, 8, 1, 4], [3, 10, 5], [15, 6], [25], [25], [25], [25], [25], [25]]",1,0.1309506893157959
127,4,"[[25], [25], [25], [25], [21, 2], [20, 3], [20, 4], [19, 4], [12, 5, 5], [12, 4, 6], [11, 3, 6], [10, 3, 7], [7, 3, 9], [6, 3, 9], [5, 2, 10], [5, 8], [8, 9], [11, 13], [10, 13], [9, 13], [9, 14], [9, 15], [25], [25], [25]]","[[25], [25], [25], [25], [25], [14, 9], [13, 9], [12, 9], [12, 8], [12, 2, 3], [11, 2, 1, 4], [10, 3, 5], [8, 3, 8], [13, 8], [12, 8], [11, 1, 8], [10, 3, 9], [9, 13], [8, 14], [7, 16], [5, 17], [4, 19], [4, 20], [25], [25]]",1,0.17915058135986328
128,1,"[[25], [25], [25], [25], [13, 9], [12, 9], [12, 9], [12, 10], [12, 10], [12, 10], [12, 10], [11, 10], [11, 11], [11, 11], [11, 11], [11, 11], [11, 11], [11, 11], [11, 10], [11, 10], [11, 11], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [25], [25], [25], [25], [11, 4], [5, 4], [4, 4], [4, 6, 5], [4, 18], [25], [25], [25], [25], [25], [25], [25], [25], [25]]",1,0.19276165962219238
129,6,"[[25], [25], [25], [16, 7], [14, 7], [13, 8], [12, 9], [12, 10], [11, 11], [10, 12], [9, 2, 9], [9, 8], [9, 1, 7], [8, 2, 7], [8, 3, 7], [7, 3, 8], [7, 1, 9], [7, 9], [8, 10], [8, 11], [11, 11], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [15, 7], [13, 5], [10, 5], [9, 5], [8, 4], [6, 1, 2, 4], [5, 2, 2, 4], [4, 2, 3, 6], [4, 3, 3, 7], [3, 5, 9], [3, 7, 10], [25], [25], [25], [25], [25], [25], [25]]",1,0.19336485862731934
13,6,"[[25], [25], [15, 8], [13, 8], [12, 11], [12, 11], [11, 12], [10, 13], [9, 13], [9, 13], [8, 5, 7], [8, 4, 6], [8, 1, 2, 5], [7, 3, 2, 5], [7, 2, 3, 6], [6, 2, 3, 8], [6, 2, 9], [7, 2, 10], [7, 10], [8, 13], [25], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [15, 8], [13, 6], [10, 5], [8, 5, 5], [7, 5, 5], [6, 4, 5], [4, 5, 1, 6], [3, 6, 2, 6], [3, 8, 2, 6], [2, 7, 2, 8], [2, 6, 2, 9], [10, 1, 10], [11, 10], [12, 11], [25], [25], [25], [25], [25]]",1,0.30922698974609375
130,3,"[[25], [25], [25], [25], [8, 16], [7, 13], [7, 9], [9, 2, 8], [14, 8], [13, 8], [12, 9], [11, 10], [11, 11], [12, 9], [13, 9], [14, 8], [15, 7], [15, 7], [14, 8], [11, 8], [8, 11], [6, 18], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [21, 3], [5, 18], [4, 13, 4], [5, 12, 4], [5, 13, 4], [5, 4, 6, 4], [6, 2, 5, 4], [6, 1, 4, 4], [6, 1, 2, 5], [6, 2, 5], [7, 5, 5], [16, 7], [25], [25], [25], [25], [25], [25], [25]]",1,0.1523420810699463
131,4,"[[25], [25], [25], [25], [25], [19, 4], [12, 5, 4], [12, 4, 5], [11, 3, 6], [10, 3, 6], [9, 3, 7], [8, 2, 7], [5, 3, 9], [6, 5], [8, 5], [12, 10], [12, 12], [11, 12], [10, 13], [9, 13], [9, 14], [8, 15], [7, 16], [25], [25]]","[[25], [25], [25], [25], [25], [12, 12], [12, 11], [12, 8, 2], [11, 6, 2], [10, 4, 3], [9, 1, 3, 4], [8, 1, 2, 5], [6, 3, 7], [12, 9], [11, 9], [10, 10], [8, 1, 10], [7, 1, 10], [6, 3, 10], [5, 5, 10], [5, 18], [25], [25], [25], [25]]",1,0.2490389347076416
132,5,"[[25], [25], [25], [25], [11, 10], [11, 10], [11, 11], [11, 12], [12, 12], [12, 11], [12, 11], [12, 10], [13, 10], [13, 9], [13, 9], [13, 9], [12, 9], [13, 10], [12, 10], [9, 11], [8, 12], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [25], [20, 4], [19, 4], [19, 4], [4, 11, 4], [4, 4, 1, 4], [4, 2, 5], [4, 5, 6], [13, 8], [25], [25], [25], [25], [25], [25], [25], [25], [25]]",1,0.09164762496948242
133,9,"[[25], [25], [25], [25], [25], [25], [12, 10], [12, 8], [11, 8], [10, 3, 8], [10, 2, 8], [9, 1, 8], [10, 2, 9], [13, 9], [13, 10], [13, 10], [12, 10], [12, 11], [12, 11], [12, 12], [12, 12], [11, 13], [10, 13], [10, 13], [25]]","[[25], [25], [25], [25], [25], [25], [25], [25], [25], [11, 13], [9, 9, 1], [8, 1, 8, 1], [6, 2, 4, 4], [6, 2, 1, 6], [6, 1, 8], [7, 11], [7, 13], [25], [25], [25], [25], [25], [25], [25], [25]]",2,0.2785959243774414
134,1,"[[25], [25], [25], [25], [6, 15], [5, 15], [6, 14], [7, 13], [7, 13], [8, 12], [9, 12], [10, 10], [12, 9], [12, 9], [12, 8], [13, 8], [13, 7], [14, 6], [14, 5], [15, 5], [15, 5], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [5, 19], [4, 18], [4, 16], [4, 15], [4, 14], [6, 13], [7, 13], [9, 10], [11, 8], [11, 6], [12, 4], [14, 4], [16, 4], [17, 4], [18, 4], [25], [25], [25], [25], [25]]",1,0.14651942253112793
135,3,"[[25], [25], [25], [25], [11, 6], [9, 6], [8, 1, 6], [8, 5, 6], [15, 6], [14, 7], [13, 8], [11, 9], [9, 10], [10, 9], [13, 9], [13, 9], [13, 9], [12, 9], [3, 7, 9], [3, 11], [3, 12], [25], [25], [25], [25]]","[[25], [25], [25], [18, 4], [18, 4], [19, 4], [19, 4], [19, 4], [6, 11, 4], [5, 4, 6, 4], [5, 4, 5, 4], [4, 4, 5, 4], [4, 4, 3, 4], [4, 3, 5], [4, 2, 6], [4, 2, 1, 6], [4, 14], [4, 15], [4, 16], [25], [25], [25], [25], [25], [25]]",1,0.1473405361175537
136,3,"[[25], [25], [25], [25], [10, 12], [8, 10], [7, 3, 10], [6, 5, 10], [13, 10], [13, 10], [12, 11], [12, 11], [10, 9], [10, 7], [16, 7], [17, 7], [17, 7], [17, 7], [16, 7], [15, 7], [10, 2, 8], [12, 10], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [7, 17], [6, 17], [5, 18], [5, 18], [4, 6, 6, 4], [4, 6, 6, 4], [4, 4, 7, 3], [5, 7, 3], [5, 2, 6, 3], [12, 5, 4], [13, 3, 4], [13, 5], [25], [25], [25], [25], [25], [25], [25]]",1,0.2979245185852051
137,8,"[[25], [25], [25], [25], [12, 9], [12, 7], [11, 6], [10, 1, 6], [10, 3, 6], [11, 2, 7], [11, 1, 7], [11, 8], [12, 9], [12, 10], [11, 10], [10, 10], [9, 11], [9, 12], [8, 12], [8, 12], [8, 13], [8, 14], [25], [25], [25]]","[[25], [25], [25], [25], [25], [25], [25], [25], [18, 3], [16, 3], [7, 6, 3], [6, 2, 4], [4, 2, 5], [4, 3, 8], [4, 2, 9], [4, 12], [5, 13], [5, 14], [6, 16], [25], [25], [25], [25], [25], [25]]",2,0.13950228691101074
138,5,"[[25], [25], [25], [25], [13, 6], [12, 7], [11, 9], [10, 12], [10, 13], [10, 12], [11, 11], [12, 9], [14, 7], [15, 6], [7, 6, 6], [5, 7, 5], [5, 8, 5], [6, 6, 6], [7, 4, 7], [8, 8], [10, 9], [25], [25], [25], [25]]","[[25], [25], [25], [25], [25], [15, 8], [15, 7], [14, 6], [14, 5], [14, 1, 5], [7, 8, 4], [6, 8, 4], [5, 1, 7, 4], [4, 3, 7, 4], [4, 4, 6, 4], [4, 4, 4, 4], [4, 6, 2, 5], [4, 6, 6], [4, 8, 7], [15, 8], [25], [25], [25], [25], [25]]",1,0.16167521476745605
