puzzle_id,num_solutions,json_file_path,iteration_used,time_spent,final_hamming_distance,success,refined_json_path,refined_img_path
1205,2,./mnist_nonograms\mnist_puzzle_1205.json,2,0.06604528427124023,1,True,./Greedy_refined_jsons\1205_refined.json,./Greedy_refined_images\puzzle_1205_comparison.png
1207,2,./mnist_nonograms\mnist_puzzle_1207.json,2,0.1644153594970703,1,True,./Greedy_refined_jsons\1207_refined.json,./Greedy_refined_images\puzzle_1207_comparison.png
121,28,./mnist_nonograms\mnist_puzzle_121.json,23,4.51681113243103,4,True,./Greedy_refined_jsons\121_refined.json,./Greedy_refined_images\puzzle_121_comparison.png
1211,2,./mnist_nonograms\mnist_puzzle_1211.json,4,0.5517959594726562,1,True,./Greedy_refined_jsons\1211_refined.json,./Greedy_refined_images\puzzle_1211_comparison.png
1212,3,./mnist_nonograms\mnist_puzzle_1212.json,4,0.8094792366027832,2,True,./Greedy_refined_jsons\1212_refined.json,./Greedy_refined_images\puzzle_1212_comparison.png
1217,2,./mnist_nonograms\mnist_puzzle_1217.json,6,0.9299225807189941,1,True,./Greedy_refined_jsons\1217_refined.json,./Greedy_refined_images\puzzle_1217_comparison.png
1219,44,./mnist_nonograms\mnist_puzzle_1219.json,16,3.547567844390869,4,True,./Greedy_refined_jsons\1219_refined.json,./Greedy_refined_images\puzzle_1219_comparison.png
1221,2,./mnist_nonograms\mnist_puzzle_1221.json,2,0.23385119438171387,1,True,./Greedy_refined_jsons\1221_refined.json,./Greedy_refined_images\puzzle_1221_comparison.png
1223,7,./mnist_nonograms\mnist_puzzle_1223.json,4,0.5103621482849121,1,True,./Greedy_refined_jsons\1223_refined.json,./Greedy_refined_images\puzzle_1223_comparison.png
1227,2,./mnist_nonograms\mnist_puzzle_1227.json,2,0.22341609001159668,1,True,./Greedy_refined_jsons\1227_refined.json,./Greedy_refined_images\puzzle_1227_comparison.png
1230,3,./mnist_nonograms\mnist_puzzle_1230.json,7,0.2879946231842041,2,True,./Greedy_refined_jsons\1230_refined.json,./Greedy_refined_images\puzzle_1230_comparison.png
1233,9,./mnist_nonograms\mnist_puzzle_1233.json,7,1.1040642261505127,3,True,./Greedy_refined_jsons\1233_refined.json,./Greedy_refined_images\puzzle_1233_comparison.png
1238,2,./mnist_nonograms\mnist_puzzle_1238.json,2,0.2925078868865967,1,True,./Greedy_refined_jsons\1238_refined.json,./Greedy_refined_images\puzzle_1238_comparison.png
1244,2,./mnist_nonograms\mnist_puzzle_1244.json,2,0.3003261089324951,1,True,./Greedy_refined_jsons\1244_refined.json,./Greedy_refined_images\puzzle_1244_comparison.png
125,50,./mnist_nonograms\mnist_puzzle_125.json,17,2.4160776138305664,6,True,./Greedy_refined_jsons\125_refined.json,./Greedy_refined_images\puzzle_125_comparison.png
1251,116,./mnist_nonograms\mnist_puzzle_1251.json,23,5.211244344711304,6,True,./Greedy_refined_jsons\1251_refined.json,./Greedy_refined_images\puzzle_1251_comparison.png
1253,4,./mnist_nonograms\mnist_puzzle_1253.json,4,0.5632174015045166,1,True,./Greedy_refined_jsons\1253_refined.json,./Greedy_refined_images\puzzle_1253_comparison.png
1254,2,./mnist_nonograms\mnist_puzzle_1254.json,3,0.3573801517486572,1,True,./Greedy_refined_jsons\1254_refined.json,./Greedy_refined_images\puzzle_1254_comparison.png
1259,4,./mnist_nonograms\mnist_puzzle_1259.json,9,1.396623134613037,3,True,./Greedy_refined_jsons\1259_refined.json,./Greedy_refined_images\puzzle_1259_comparison.png
1260,6,./mnist_nonograms\mnist_puzzle_1260.json,17,0.955308198928833,3,True,./Greedy_refined_jsons\1260_refined.json,./Greedy_refined_images\puzzle_1260_comparison.png
1261,2,./mnist_nonograms\mnist_puzzle_1261.json,2,0.2909274101257324,1,True,./Greedy_refined_jsons\1261_refined.json,./Greedy_refined_images\puzzle_1261_comparison.png
1264,9,./mnist_nonograms\mnist_puzzle_1264.json,17,2.956026077270508,4,True,./Greedy_refined_jsons\1264_refined.json,./Greedy_refined_images\puzzle_1264_comparison.png
1273,3,./mnist_nonograms\mnist_puzzle_1273.json,2,0.34262943267822266,1,True,./Greedy_refined_jsons\1273_refined.json,./Greedy_refined_images\puzzle_1273_comparison.png
1275,2,./mnist_nonograms\mnist_puzzle_1275.json,2,0.06714653968811035,1,True,./Greedy_refined_jsons\1275_refined.json,./Greedy_refined_images\puzzle_1275_comparison.png
1276,12,./mnist_nonograms\mnist_puzzle_1276.json,7,1.2178013324737549,3,True,./Greedy_refined_jsons\1276_refined.json,./Greedy_refined_images\puzzle_1276_comparison.png
1279,19,./mnist_nonograms\mnist_puzzle_1279.json,4,0.6690707206726074,3,True,./Greedy_refined_jsons\1279_refined.json,./Greedy_refined_images\puzzle_1279_comparison.png
128,2,./mnist_nonograms\mnist_puzzle_128.json,15,1.4353253841400146,1,True,./Greedy_refined_jsons\128_refined.json,./Greedy_refined_images\puzzle_128_comparison.png
1280,2,./mnist_nonograms\mnist_puzzle_1280.json,4,0.18623614311218262,1,True,./Greedy_refined_jsons\1280_refined.json,./Greedy_refined_images\puzzle_1280_comparison.png
1281,4,./mnist_nonograms\mnist_puzzle_1281.json,29,3.6895816326141357,2,True,./Greedy_refined_jsons\1281_refined.json,./Greedy_refined_images\puzzle_1281_comparison.png
1284,416,./mnist_nonograms\mnist_puzzle_1284.json,23,8.951526403427124,4,True,./Greedy_refined_jsons\1284_refined.json,./Greedy_refined_images\puzzle_1284_comparison.png
1287,8,./mnist_nonograms\mnist_puzzle_1287.json,31,5.525737285614014,3,True,./Greedy_refined_jsons\1287_refined.json,./Greedy_refined_images\puzzle_1287_comparison.png
1289,13,./mnist_nonograms\mnist_puzzle_1289.json,21,1.1994967460632324,3,True,./Greedy_refined_jsons\1289_refined.json,./Greedy_refined_images\puzzle_1289_comparison.png
129,2,./mnist_nonograms\mnist_puzzle_129.json,2,0.2846362590789795,1,True,./Greedy_refined_jsons\129_refined.json,./Greedy_refined_images\puzzle_129_comparison.png
1291,16,./mnist_nonograms\mnist_puzzle_1291.json,17,2.6533684730529785,4,True,./Greedy_refined_jsons\1291_refined.json,./Greedy_refined_images\puzzle_1291_comparison.png
1294,1000,./mnist_nonograms\mnist_puzzle_1294.json,50,46.85440802574158,0,False,./Greedy_refined_jsons\1294_refined.json,./Greedy_refined_images\puzzle_1294_comparison.png
1296,10,./mnist_nonograms\mnist_puzzle_1296.json,6,1.0656375885009766,2,True,./Greedy_refined_jsons\1296_refined.json,./Greedy_refined_images\puzzle_1296_comparison.png
1298,2,./mnist_nonograms\mnist_puzzle_1298.json,2,0.20967650413513184,1,True,./Greedy_refined_jsons\1298_refined.json,./Greedy_refined_images\puzzle_1298_comparison.png
1300,2,./mnist_nonograms\mnist_puzzle_1300.json,3,0.2410745620727539,1,True,./Greedy_refined_jsons\1300_refined.json,./Greedy_refined_images\puzzle_1300_comparison.png
1301,2,./mnist_nonograms\mnist_puzzle_1301.json,7,0.7970290184020996,1,True,./Greedy_refined_jsons\1301_refined.json,./Greedy_refined_images\puzzle_1301_comparison.png
1303,2,./mnist_nonograms\mnist_puzzle_1303.json,2,0.1552720069885254,1,True,./Greedy_refined_jsons\1303_refined.json,./Greedy_refined_images\puzzle_1303_comparison.png
1305,2,./mnist_nonograms\mnist_puzzle_1305.json,2,0.2254960536956787,1,True,./Greedy_refined_jsons\1305_refined.json,./Greedy_refined_images\puzzle_1305_comparison.png
1308,10,./mnist_nonograms\mnist_puzzle_1308.json,26,4.471713304519653,3,True,./Greedy_refined_jsons\1308_refined.json,./Greedy_refined_images\puzzle_1308_comparison.png
1315,4,./mnist_nonograms\mnist_puzzle_1315.json,4,1.1778037548065186,2,True,./Greedy_refined_jsons\1315_refined.json,./Greedy_refined_images\puzzle_1315_comparison.png
1318,4,./mnist_nonograms\mnist_puzzle_1318.json,5,1.2753009796142578,2,True,./Greedy_refined_jsons\1318_refined.json,./Greedy_refined_images\puzzle_1318_comparison.png
132,2,./mnist_nonograms\mnist_puzzle_132.json,3,0.6275436878204346,1,True,./Greedy_refined_jsons\132_refined.json,./Greedy_refined_images\puzzle_132_comparison.png
1320,5,./mnist_nonograms\mnist_puzzle_1320.json,3,0.4872620105743408,2,True,./Greedy_refined_jsons\1320_refined.json,./Greedy_refined_images\puzzle_1320_comparison.png
1321,7,./mnist_nonograms\mnist_puzzle_1321.json,16,3.0396599769592285,3,True,./Greedy_refined_jsons\1321_refined.json,./Greedy_refined_images\puzzle_1321_comparison.png
1325,2,./mnist_nonograms\mnist_puzzle_1325.json,3,0.6618585586547852,1,True,./Greedy_refined_jsons\1325_refined.json,./Greedy_refined_images\puzzle_1325_comparison.png
1327,2,./mnist_nonograms\mnist_puzzle_1327.json,2,0.5593247413635254,1,True,./Greedy_refined_jsons\1327_refined.json,./Greedy_refined_images\puzzle_1327_comparison.png
1335,12,./mnist_nonograms\mnist_puzzle_1335.json,7,0.5989909172058105,2,True,./Greedy_refined_jsons\1335_refined.json,./Greedy_refined_images\puzzle_1335_comparison.png
1336,3,./mnist_nonograms\mnist_puzzle_1336.json,3,0.7560362815856934,1,True,./Greedy_refined_jsons\1336_refined.json,./Greedy_refined_images\puzzle_1336_comparison.png
1337,2,./mnist_nonograms\mnist_puzzle_1337.json,2,0.19878649711608887,1,True,./Greedy_refined_jsons\1337_refined.json,./Greedy_refined_images\puzzle_1337_comparison.png
1341,3,./mnist_nonograms\mnist_puzzle_1341.json,2,0.4630403518676758,1,True,./Greedy_refined_jsons\1341_refined.json,./Greedy_refined_images\puzzle_1341_comparison.png
1346,1000,./mnist_nonograms\mnist_puzzle_1346.json,50,27.359880447387695,6,False,./Greedy_refined_jsons\1346_refined.json,./Greedy_refined_images\puzzle_1346_comparison.png
1351,2,./mnist_nonograms\mnist_puzzle_1351.json,4,0.5554604530334473,1,True,./Greedy_refined_jsons\1351_refined.json,./Greedy_refined_images\puzzle_1351_comparison.png
1352,26,./mnist_nonograms\mnist_puzzle_1352.json,6,2.007589817047119,2,True,./Greedy_refined_jsons\1352_refined.json,./Greedy_refined_images\puzzle_1352_comparison.png
1356,24,./mnist_nonograms\mnist_puzzle_1356.json,5,1.1491448879241943,3,True,./Greedy_refined_jsons\1356_refined.json,./Greedy_refined_images\puzzle_1356_comparison.png
1358,52,./mnist_nonograms\mnist_puzzle_1358.json,24,10.156647443771362,5,True,./Greedy_refined_jsons\1358_refined.json,./Greedy_refined_images\puzzle_1358_comparison.png
