puzzle_id,num_solutions,json_file_path,iteration_used,time_spent,final_hamming_distance,success,refined_json_path,refined_img_path
1177,2,./mnist_nonograms\mnist_puzzle_1177.json,2,0.9055328369140625,1,True,./Greedy_refined_jsons\1177_refined.json,./Greedy_refined_images\puzzle_1177_comparison.png
1191,2,./mnist_nonograms\mnist_puzzle_1191.json,3,1.1822614669799805,1,True,./Greedy_refined_jsons\1191_refined.json,./Greedy_refined_images\puzzle_1191_comparison.png
1195,2,./mnist_nonograms\mnist_puzzle_1195.json,2,1.0409681797027588,1,True,./Greedy_refined_jsons\1195_refined.json,./Greedy_refined_images\puzzle_1195_comparison.png
1204,2,./mnist_nonograms\mnist_puzzle_1204.json,2,1.0208663940429688,1,True,./Greedy_refined_jsons\1204_refined.json,./Greedy_refined_images\puzzle_1204_comparison.png
1223,9,./mnist_nonograms\mnist_puzzle_1223.json,4,1.9144885540008545,2,True,./Greedy_refined_jsons\1223_refined.json,./Greedy_refined_images\puzzle_1223_comparison.png
1227,2,./mnist_nonograms\mnist_puzzle_1227.json,3,2.1915736198425293,1,True,./Greedy_refined_jsons\1227_refined.json,./Greedy_refined_images\puzzle_1227_comparison.png
1229,2,./mnist_nonograms\mnist_puzzle_1229.json,4,1.5224132537841797,1,True,./Greedy_refined_jsons\1229_refined.json,./Greedy_refined_images\puzzle_1229_comparison.png
1236,2,./mnist_nonograms\mnist_puzzle_1236.json,2,1.2407994270324707,1,True,./Greedy_refined_jsons\1236_refined.json,./Greedy_refined_images\puzzle_1236_comparison.png
1248,2,./mnist_nonograms\mnist_puzzle_1248.json,2,1.0767462253570557,1,True,./Greedy_refined_jsons\1248_refined.json,./Greedy_refined_images\puzzle_1248_comparison.png
1255,2,./mnist_nonograms\mnist_puzzle_1255.json,2,0.9874098300933838,1,True,./Greedy_refined_jsons\1255_refined.json,./Greedy_refined_images\puzzle_1255_comparison.png
1259,6,./mnist_nonograms\mnist_puzzle_1259.json,4,2.456294298171997,3,True,./Greedy_refined_jsons\1259_refined.json,./Greedy_refined_images\puzzle_1259_comparison.png
1267,8,./mnist_nonograms\mnist_puzzle_1267.json,10,8.570246458053589,4,True,./Greedy_refined_jsons\1267_refined.json,./Greedy_refined_images\puzzle_1267_comparison.png
1276,2,./mnist_nonograms\mnist_puzzle_1276.json,2,0.3920590877532959,1,True,./Greedy_refined_jsons\1276_refined.json,./Greedy_refined_images\puzzle_1276_comparison.png
1277,8,./mnist_nonograms\mnist_puzzle_1277.json,4,3.4662554264068604,1,True,./Greedy_refined_jsons\1277_refined.json,./Greedy_refined_images\puzzle_1277_comparison.png
1283,2,./mnist_nonograms\mnist_puzzle_1283.json,8,8.653371572494507,1,True,./Greedy_refined_jsons\1283_refined.json,./Greedy_refined_images\puzzle_1283_comparison.png
1309,2,./mnist_nonograms\mnist_puzzle_1309.json,2,0.5604150295257568,1,True,./Greedy_refined_jsons\1309_refined.json,./Greedy_refined_images\puzzle_1309_comparison.png
131,2,./mnist_nonograms\mnist_puzzle_131.json,2,1.0371546745300293,1,True,./Greedy_refined_jsons\131_refined.json,./Greedy_refined_images\puzzle_131_comparison.png
1339,2,./mnist_nonograms\mnist_puzzle_1339.json,2,0.7856388092041016,1,True,./Greedy_refined_jsons\1339_refined.json,./Greedy_refined_images\puzzle_1339_comparison.png
1340,2,./mnist_nonograms\mnist_puzzle_1340.json,2,0.7137086391448975,1,True,./Greedy_refined_jsons\1340_refined.json,./Greedy_refined_images\puzzle_1340_comparison.png
135,2,./mnist_nonograms\mnist_puzzle_135.json,2,0.7254817485809326,1,True,./Greedy_refined_jsons\135_refined.json,./Greedy_refined_images\puzzle_135_comparison.png
1352,2,./mnist_nonograms\mnist_puzzle_1352.json,2,0.9517767429351807,1,True,./Greedy_refined_jsons\1352_refined.json,./Greedy_refined_images\puzzle_1352_comparison.png
1359,2,./mnist_nonograms\mnist_puzzle_1359.json,2,0.5699543952941895,1,True,./Greedy_refined_jsons\1359_refined.json,./Greedy_refined_images\puzzle_1359_comparison.png
1367,20,./mnist_nonograms\mnist_puzzle_1367.json,44,27.382190704345703,2,True,./Greedy_refined_jsons\1367_refined.json,./Greedy_refined_images\puzzle_1367_comparison.png
1369,2,./mnist_nonograms\mnist_puzzle_1369.json,2,0.24473285675048828,1,True,./Greedy_refined_jsons\1369_refined.json,./Greedy_refined_images\puzzle_1369_comparison.png
1390,90,./mnist_nonograms\mnist_puzzle_1390.json,22,14.695772171020508,5,True,./Greedy_refined_jsons\1390_refined.json,./Greedy_refined_images\puzzle_1390_comparison.png
1391,2,./mnist_nonograms\mnist_puzzle_1391.json,2,1.1191270351409912,1,True,./Greedy_refined_jsons\1391_refined.json,./Greedy_refined_images\puzzle_1391_comparison.png
1393,2,./mnist_nonograms\mnist_puzzle_1393.json,2,0.8168885707855225,1,True,./Greedy_refined_jsons\1393_refined.json,./Greedy_refined_images\puzzle_1393_comparison.png
1410,2,./mnist_nonograms\mnist_puzzle_1410.json,3,1.365790843963623,1,True,./Greedy_refined_jsons\1410_refined.json,./Greedy_refined_images\puzzle_1410_comparison.png
1413,2,./mnist_nonograms\mnist_puzzle_1413.json,2,0.35413575172424316,1,True,./Greedy_refined_jsons\1413_refined.json,./Greedy_refined_images\puzzle_1413_comparison.png
1418,40,./mnist_nonograms\mnist_puzzle_1418.json,22,24.859286785125732,2,True,./Greedy_refined_jsons\1418_refined.json,./Greedy_refined_images\puzzle_1418_comparison.png
1419,4,./mnist_nonograms\mnist_puzzle_1419.json,4,1.753645896911621,2,True,./Greedy_refined_jsons\1419_refined.json,./Greedy_refined_images\puzzle_1419_comparison.png
1420,2,./mnist_nonograms\mnist_puzzle_1420.json,2,0.4316885471343994,1,True,./Greedy_refined_jsons\1420_refined.json,./Greedy_refined_images\puzzle_1420_comparison.png
1422,115,./mnist_nonograms\mnist_puzzle_1422.json,50,68.57594037055969,3,False,./Greedy_refined_jsons\1422_refined.json,./Greedy_refined_images\puzzle_1422_comparison.png
1429,2,./mnist_nonograms\mnist_puzzle_1429.json,22,23.622375011444092,1,True,./Greedy_refined_jsons\1429_refined.json,./Greedy_refined_images\puzzle_1429_comparison.png
1432,25,./mnist_nonograms\mnist_puzzle_1432.json,2,1.1866655349731445,1,True,./Greedy_refined_jsons\1432_refined.json,./Greedy_refined_images\puzzle_1432_comparison.png
1440,2,./mnist_nonograms\mnist_puzzle_1440.json,2,1.483614444732666,1,True,./Greedy_refined_jsons\1440_refined.json,./Greedy_refined_images\puzzle_1440_comparison.png
1443,4,./mnist_nonograms\mnist_puzzle_1443.json,5,5.821219444274902,2,True,./Greedy_refined_jsons\1443_refined.json,./Greedy_refined_images\puzzle_1443_comparison.png
1444,2,./mnist_nonograms\mnist_puzzle_1444.json,2,2.238077163696289,1,True,./Greedy_refined_jsons\1444_refined.json,./Greedy_refined_images\puzzle_1444_comparison.png
1452,5,./mnist_nonograms\mnist_puzzle_1452.json,3,4.721222400665283,2,True,./Greedy_refined_jsons\1452_refined.json,./Greedy_refined_images\puzzle_1452_comparison.png
1459,2,./mnist_nonograms\mnist_puzzle_1459.json,4,7.5192530155181885,1,True,./Greedy_refined_jsons\1459_refined.json,./Greedy_refined_images\puzzle_1459_comparison.png
1473,4,./mnist_nonograms\mnist_puzzle_1473.json,6,6.432111024856567,2,True,./Greedy_refined_jsons\1473_refined.json,./Greedy_refined_images\puzzle_1473_comparison.png
1480,4,./mnist_nonograms\mnist_puzzle_1480.json,8,8.777106285095215,2,True,./Greedy_refined_jsons\1480_refined.json,./Greedy_refined_images\puzzle_1480_comparison.png
1483,2,./mnist_nonograms\mnist_puzzle_1483.json,3,3.3227450847625732,1,True,./Greedy_refined_jsons\1483_refined.json,./Greedy_refined_images\puzzle_1483_comparison.png
1485,2,./mnist_nonograms\mnist_puzzle_1485.json,2,1.2171409130096436,1,True,./Greedy_refined_jsons\1485_refined.json,./Greedy_refined_images\puzzle_1485_comparison.png
1490,4,./mnist_nonograms\mnist_puzzle_1490.json,5,4.7423415184021,1,True,./Greedy_refined_jsons\1490_refined.json,./Greedy_refined_images\puzzle_1490_comparison.png
1495,31,./mnist_nonograms\mnist_puzzle_1495.json,50,64.2668240070343,3,False,./Greedy_refined_jsons\1495_refined.json,./Greedy_refined_images\puzzle_1495_comparison.png
1502,2,./mnist_nonograms\mnist_puzzle_1502.json,2,1.2979826927185059,1,True,./Greedy_refined_jsons\1502_refined.json,./Greedy_refined_images\puzzle_1502_comparison.png
1514,2,./mnist_nonograms\mnist_puzzle_1514.json,2,1.015927791595459,1,True,./Greedy_refined_jsons\1514_refined.json,./Greedy_refined_images\puzzle_1514_comparison.png
1522,2,./mnist_nonograms\mnist_puzzle_1522.json,2,1.8857312202453613,1,True,./Greedy_refined_jsons\1522_refined.json,./Greedy_refined_images\puzzle_1522_comparison.png
1555,2,./mnist_nonograms\mnist_puzzle_1555.json,3,1.2066094875335693,1,True,./Greedy_refined_jsons\1555_refined.json,./Greedy_refined_images\puzzle_1555_comparison.png
1557,2,./mnist_nonograms\mnist_puzzle_1557.json,2,1.2323386669158936,1,True,./Greedy_refined_jsons\1557_refined.json,./Greedy_refined_images\puzzle_1557_comparison.png
1558,2,./mnist_nonograms\mnist_puzzle_1558.json,2,2.011105537414551,1,True,./Greedy_refined_jsons\1558_refined.json,./Greedy_refined_images\puzzle_1558_comparison.png
1559,2,./mnist_nonograms\mnist_puzzle_1559.json,2,2.223686695098877,1,True,./Greedy_refined_jsons\1559_refined.json,./Greedy_refined_images\puzzle_1559_comparison.png
1575,2,./mnist_nonograms\mnist_puzzle_1575.json,2,0.7180089950561523,1,True,./Greedy_refined_jsons\1575_refined.json,./Greedy_refined_images\puzzle_1575_comparison.png
1576,8,./mnist_nonograms\mnist_puzzle_1576.json,7,9.482109069824219,3,True,./Greedy_refined_jsons\1576_refined.json,./Greedy_refined_images\puzzle_1576_comparison.png
1584,6,./mnist_nonograms\mnist_puzzle_1584.json,9,4.96274209022522,4,True,./Greedy_refined_jsons\1584_refined.json,./Greedy_refined_images\puzzle_1584_comparison.png
1588,10,./mnist_nonograms\mnist_puzzle_1588.json,50,65.48742651939392,2,False,./Greedy_refined_jsons\1588_refined.json,./Greedy_refined_images\puzzle_1588_comparison.png
1589,2,./mnist_nonograms\mnist_puzzle_1589.json,2,1.7363834381103516,1,True,./Greedy_refined_jsons\1589_refined.json,./Greedy_refined_images\puzzle_1589_comparison.png
1599,3,./mnist_nonograms\mnist_puzzle_1599.json,9,14.207323551177979,2,True,./Greedy_refined_jsons\1599_refined.json,./Greedy_refined_images\puzzle_1599_comparison.png
1604,2,./mnist_nonograms\mnist_puzzle_1604.json,2,1.1071710586547852,1,True,./Greedy_refined_jsons\1604_refined.json,./Greedy_refined_images\puzzle_1604_comparison.png
161,2,./mnist_nonograms\mnist_puzzle_161.json,2,1.1280813217163086,1,True,./Greedy_refined_jsons\161_refined.json,./Greedy_refined_images\puzzle_161_comparison.png
1612,3,./mnist_nonograms\mnist_puzzle_1612.json,50,46.41869878768921,1,False,./Greedy_refined_jsons\1612_refined.json,./Greedy_refined_images\puzzle_1612_comparison.png
1620,2,./mnist_nonograms\mnist_puzzle_1620.json,2,1.1987504959106445,1,True,./Greedy_refined_jsons\1620_refined.json,./Greedy_refined_images\puzzle_1620_comparison.png
1622,2,./mnist_nonograms\mnist_puzzle_1622.json,2,1.4090402126312256,1,True,./Greedy_refined_jsons\1622_refined.json,./Greedy_refined_images\puzzle_1622_comparison.png
1626,2,./mnist_nonograms\mnist_puzzle_1626.json,2,1.1756548881530762,1,True,./Greedy_refined_jsons\1626_refined.json,./Greedy_refined_images\puzzle_1626_comparison.png
1632,2,./mnist_nonograms\mnist_puzzle_1632.json,2,1.2221722602844238,1,True,./Greedy_refined_jsons\1632_refined.json,./Greedy_refined_images\puzzle_1632_comparison.png
1635,2,./mnist_nonograms\mnist_puzzle_1635.json,2,1.6153099536895752,1,True,./Greedy_refined_jsons\1635_refined.json,./Greedy_refined_images\puzzle_1635_comparison.png
1637,27,./mnist_nonograms\mnist_puzzle_1637.json,3,1.83121919631958,1,True,./Greedy_refined_jsons\1637_refined.json,./Greedy_refined_images\puzzle_1637_comparison.png
165,2,./mnist_nonograms\mnist_puzzle_165.json,2,1.149517297744751,1,True,./Greedy_refined_jsons\165_refined.json,./Greedy_refined_images\puzzle_165_comparison.png
1653,5,./mnist_nonograms\mnist_puzzle_1653.json,20,13.771610736846924,2,True,./Greedy_refined_jsons\1653_refined.json,./Greedy_refined_images\puzzle_1653_comparison.png
1656,2,./mnist_nonograms\mnist_puzzle_1656.json,2,0.40368103981018066,1,True,./Greedy_refined_jsons\1656_refined.json,./Greedy_refined_images\puzzle_1656_comparison.png
1663,2,./mnist_nonograms\mnist_puzzle_1663.json,2,1.258887767791748,1,True,./Greedy_refined_jsons\1663_refined.json,./Greedy_refined_images\puzzle_1663_comparison.png
1676,2,./mnist_nonograms\mnist_puzzle_1676.json,2,0.8368051052093506,1,True,./Greedy_refined_jsons\1676_refined.json,./Greedy_refined_images\puzzle_1676_comparison.png
1678,2,./mnist_nonograms\mnist_puzzle_1678.json,2,1.4872658252716064,1,True,./Greedy_refined_jsons\1678_refined.json,./Greedy_refined_images\puzzle_1678_comparison.png
1684,2,./mnist_nonograms\mnist_puzzle_1684.json,2,0.8419551849365234,1,True,./Greedy_refined_jsons\1684_refined.json,./Greedy_refined_images\puzzle_1684_comparison.png
1698,2,./mnist_nonograms\mnist_puzzle_1698.json,2,2.0649261474609375,1,True,./Greedy_refined_jsons\1698_refined.json,./Greedy_refined_images\puzzle_1698_comparison.png
1702,2,./mnist_nonograms\mnist_puzzle_1702.json,2,1.8222355842590332,1,True,./Greedy_refined_jsons\1702_refined.json,./Greedy_refined_images\puzzle_1702_comparison.png
1712,2,./mnist_nonograms\mnist_puzzle_1712.json,2,1.0125064849853516,1,True,./Greedy_refined_jsons\1712_refined.json,./Greedy_refined_images\puzzle_1712_comparison.png
1724,6,./mnist_nonograms\mnist_puzzle_1724.json,4,4.250575542449951,3,True,./Greedy_refined_jsons\1724_refined.json,./Greedy_refined_images\puzzle_1724_comparison.png
1729,3,./mnist_nonograms\mnist_puzzle_1729.json,2,0.9132368564605713,1,True,./Greedy_refined_jsons\1729_refined.json,./Greedy_refined_images\puzzle_1729_comparison.png
1731,55,./mnist_nonograms\mnist_puzzle_1731.json,16,19.1685733795166,7,True,./Greedy_refined_jsons\1731_refined.json,./Greedy_refined_images\puzzle_1731_comparison.png
1741,2,./mnist_nonograms\mnist_puzzle_1741.json,2,2.369969129562378,1,True,./Greedy_refined_jsons\1741_refined.json,./Greedy_refined_images\puzzle_1741_comparison.png
1750,4,./mnist_nonograms\mnist_puzzle_1750.json,3,3.1757466793060303,2,True,./Greedy_refined_jsons\1750_refined.json,./Greedy_refined_images\puzzle_1750_comparison.png
1759,2,./mnist_nonograms\mnist_puzzle_1759.json,2,1.9984052181243896,1,True,./Greedy_refined_jsons\1759_refined.json,./Greedy_refined_images\puzzle_1759_comparison.png
1765,2,./mnist_nonograms\mnist_puzzle_1765.json,2,1.800184965133667,1,True,./Greedy_refined_jsons\1765_refined.json,./Greedy_refined_images\puzzle_1765_comparison.png
1784,2,./mnist_nonograms\mnist_puzzle_1784.json,2,1.227797508239746,1,True,./Greedy_refined_jsons\1784_refined.json,./Greedy_refined_images\puzzle_1784_comparison.png
1787,2,./mnist_nonograms\mnist_puzzle_1787.json,2,0.9141459465026855,1,True,./Greedy_refined_jsons\1787_refined.json,./Greedy_refined_images\puzzle_1787_comparison.png
1790,2,./mnist_nonograms\mnist_puzzle_1790.json,2,1.441115140914917,1,True,./Greedy_refined_jsons\1790_refined.json,./Greedy_refined_images\puzzle_1790_comparison.png
1791,2,./mnist_nonograms\mnist_puzzle_1791.json,2,0.8894028663635254,1,True,./Greedy_refined_jsons\1791_refined.json,./Greedy_refined_images\puzzle_1791_comparison.png
1813,8,./mnist_nonograms\mnist_puzzle_1813.json,18,10.50012493133545,3,True,./Greedy_refined_jsons\1813_refined.json,./Greedy_refined_images\puzzle_1813_comparison.png
1814,2,./mnist_nonograms\mnist_puzzle_1814.json,2,1.8097681999206543,1,True,./Greedy_refined_jsons\1814_refined.json,./Greedy_refined_images\puzzle_1814_comparison.png
183,4,./mnist_nonograms\mnist_puzzle_183.json,5,3.314039945602417,2,True,./Greedy_refined_jsons\183_refined.json,./Greedy_refined_images\puzzle_183_comparison.png
1839,2,./mnist_nonograms\mnist_puzzle_1839.json,2,1.536778211593628,1,True,./Greedy_refined_jsons\1839_refined.json,./Greedy_refined_images\puzzle_1839_comparison.png
1849,383,./mnist_nonograms\mnist_puzzle_1849.json,15,40.724469900131226,4,True,./Greedy_refined_jsons\1849_refined.json,./Greedy_refined_images\puzzle_1849_comparison.png
1862,138,./mnist_nonograms\mnist_puzzle_1862.json,45,35.953179359436035,6,True,./Greedy_refined_jsons\1862_refined.json,./Greedy_refined_images\puzzle_1862_comparison.png
1869,2,./mnist_nonograms\mnist_puzzle_1869.json,2,2.933046579360962,1,True,./Greedy_refined_jsons\1869_refined.json,./Greedy_refined_images\puzzle_1869_comparison.png
1883,1000,./mnist_nonograms\mnist_puzzle_1883.json,50,67.39334774017334,7,False,./Greedy_refined_jsons\1883_refined.json,./Greedy_refined_images\puzzle_1883_comparison.png
19,2,./mnist_nonograms\mnist_puzzle_19.json,2,2.092299461364746,1,True,./Greedy_refined_jsons\19_refined.json,./Greedy_refined_images\puzzle_19_comparison.png
1901,1000,./mnist_nonograms\mnist_puzzle_1901.json,50,214.69160914421082,0,False,./Greedy_refined_jsons\1901_refined.json,./Greedy_refined_images\puzzle_1901_comparison.png
1910,2,./mnist_nonograms\mnist_puzzle_1910.json,2,0.6742722988128662,1,True,./Greedy_refined_jsons\1910_refined.json,./Greedy_refined_images\puzzle_1910_comparison.png
1911,2,./mnist_nonograms\mnist_puzzle_1911.json,2,2.0090842247009277,1,True,./Greedy_refined_jsons\1911_refined.json,./Greedy_refined_images\puzzle_1911_comparison.png
1915,2,./mnist_nonograms\mnist_puzzle_1915.json,3,1.9107987880706787,1,True,./Greedy_refined_jsons\1915_refined.json,./Greedy_refined_images\puzzle_1915_comparison.png
1917,6,./mnist_nonograms\mnist_puzzle_1917.json,3,2.165947198867798,2,True,./Greedy_refined_jsons\1917_refined.json,./Greedy_refined_images\puzzle_1917_comparison.png
1922,10,./mnist_nonograms\mnist_puzzle_1922.json,8,7.701785087585449,3,True,./Greedy_refined_jsons\1922_refined.json,./Greedy_refined_images\puzzle_1922_comparison.png
1929,4,./mnist_nonograms\mnist_puzzle_1929.json,2,1.6487529277801514,1,True,./Greedy_refined_jsons\1929_refined.json,./Greedy_refined_images\puzzle_1929_comparison.png
1936,2,./mnist_nonograms\mnist_puzzle_1936.json,2,1.4059219360351562,1,True,./Greedy_refined_jsons\1936_refined.json,./Greedy_refined_images\puzzle_1936_comparison.png
1942,2,./mnist_nonograms\mnist_puzzle_1942.json,3,2.120626926422119,1,True,./Greedy_refined_jsons\1942_refined.json,./Greedy_refined_images\puzzle_1942_comparison.png
1948,2,./mnist_nonograms\mnist_puzzle_1948.json,2,1.4810476303100586,1,True,./Greedy_refined_jsons\1948_refined.json,./Greedy_refined_images\puzzle_1948_comparison.png
1950,2,./mnist_nonograms\mnist_puzzle_1950.json,3,3.404144048690796,1,True,./Greedy_refined_jsons\1950_refined.json,./Greedy_refined_images\puzzle_1950_comparison.png
1953,2,./mnist_nonograms\mnist_puzzle_1953.json,4,1.261490821838379,1,True,./Greedy_refined_jsons\1953_refined.json,./Greedy_refined_images\puzzle_1953_comparison.png
1957,2,./mnist_nonograms\mnist_puzzle_1957.json,3,2.8845396041870117,1,True,./Greedy_refined_jsons\1957_refined.json,./Greedy_refined_images\puzzle_1957_comparison.png
196,2,./mnist_nonograms\mnist_puzzle_196.json,3,0.5996906757354736,1,True,./Greedy_refined_jsons\196_refined.json,./Greedy_refined_images\puzzle_196_comparison.png
1970,2,./mnist_nonograms\mnist_puzzle_1970.json,4,2.63566517829895,1,True,./Greedy_refined_jsons\1970_refined.json,./Greedy_refined_images\puzzle_1970_comparison.png
1972,2,./mnist_nonograms\mnist_puzzle_1972.json,2,1.0650465488433838,1,True,./Greedy_refined_jsons\1972_refined.json,./Greedy_refined_images\puzzle_1972_comparison.png
198,2,./mnist_nonograms\mnist_puzzle_198.json,3,0.7596879005432129,1,True,./Greedy_refined_jsons\198_refined.json,./Greedy_refined_images\puzzle_198_comparison.png
1981,11,./mnist_nonograms\mnist_puzzle_1981.json,10,16.920937538146973,2,True,./Greedy_refined_jsons\1981_refined.json,./Greedy_refined_images\puzzle_1981_comparison.png
1984,2,./mnist_nonograms\mnist_puzzle_1984.json,2,1.9030249118804932,1,True,./Greedy_refined_jsons\1984_refined.json,./Greedy_refined_images\puzzle_1984_comparison.png
199,2,./mnist_nonograms\mnist_puzzle_199.json,2,1.8217124938964844,1,True,./Greedy_refined_jsons\199_refined.json,./Greedy_refined_images\puzzle_199_comparison.png
1990,89,./mnist_nonograms\mnist_puzzle_1990.json,28,27.100133657455444,6,True,./Greedy_refined_jsons\1990_refined.json,./Greedy_refined_images\puzzle_1990_comparison.png
1998,2,./mnist_nonograms\mnist_puzzle_1998.json,2,1.368994951248169,1,True,./Greedy_refined_jsons\1998_refined.json,./Greedy_refined_images\puzzle_1998_comparison.png
1999,2,./mnist_nonograms\mnist_puzzle_1999.json,2,1.3812000751495361,1,True,./Greedy_refined_jsons\1999_refined.json,./Greedy_refined_images\puzzle_1999_comparison.png
207,2,./mnist_nonograms\mnist_puzzle_207.json,2,0.2928738594055176,1,True,./Greedy_refined_jsons\207_refined.json,./Greedy_refined_images\puzzle_207_comparison.png
22,10,./mnist_nonograms\mnist_puzzle_22.json,3,4.35347580909729,2,True,./Greedy_refined_jsons\22_refined.json,./Greedy_refined_images\puzzle_22_comparison.png
223,2,./mnist_nonograms\mnist_puzzle_223.json,3,4.81297492980957,1,True,./Greedy_refined_jsons\223_refined.json,./Greedy_refined_images\puzzle_223_comparison.png
224,4,./mnist_nonograms\mnist_puzzle_224.json,2,1.1422319412231445,1,True,./Greedy_refined_jsons\224_refined.json,./Greedy_refined_images\puzzle_224_comparison.png
225,4,./mnist_nonograms\mnist_puzzle_225.json,6,7.096890687942505,2,True,./Greedy_refined_jsons\225_refined.json,./Greedy_refined_images\puzzle_225_comparison.png
233,2,./mnist_nonograms\mnist_puzzle_233.json,2,1.52150559425354,1,True,./Greedy_refined_jsons\233_refined.json,./Greedy_refined_images\puzzle_233_comparison.png
253,2,./mnist_nonograms\mnist_puzzle_253.json,2,1.102454662322998,1,True,./Greedy_refined_jsons\253_refined.json,./Greedy_refined_images\puzzle_253_comparison.png
