puzzle_id,label,row_hints,col_hints,num_solutions,solving_time_sec
1013,8,"[[], [], [], [], [], [2], [2, 5], [2, 2], [2, 3], [1, 3], [4], [2], [3], [4], [1, 2], [2, 2], [3], [], [], []]","[[], [], [], [], [2], [3], [1, 1], [1, 4], [9], [2, 4], [1, 1], [2], [1, 1], [1, 2], [3], [3], [1], [1], [1], []]",4,0.15018224716186523
1014,7,"[[], [], [], [], [], [2], [4, 3], [9], [3, 5], [2, 3], [2, 3], [3], [3], [3], [2], [2], [1], [2], [2], []]","[[], [], [], [], [], [3], [6], [4], [2], [3], [2], [12], [10, 2], [8], [2], [], [], [], [], []]",1,0.06502413749694824
1015,0,"[[], [], [], [1], [2, 1], [3, 1], [4, 1], [2], [3, 1], [3, 2], [3, 1], [2], [1, 1], [1, 2], [1, 2], [2, 3], [1], [], [], []]","[[], [], [], [], [5], [1, 1], [2, 1], [3], [3, 1], [3, 1], [2, 2], [2, 1], [2, 1], [2, 2], [1, 2], [2], [1, 1], [2], [], []]",122,0.30559492111206055
1016,8,"[[], [], [], [], [4], [7], [2, 1], [2], [6], [4], [5], [1, 1], [2, 1], [1, 2], [2, 2], [2, 2], [1, 2], [3], [2], []]","[[], [], [], [], [], [], [1, 1], [3, 6], [4, 2, 3], [2, 4, 2], [2, 3, 2], [1, 10], [1, 1, 4], [1, 1], [1], [], [], [], [], []]",2,0.1629927158355713
1017,1,"[[], [], [], [], [2], [2], [2], [2], [1], [1], [2], [1], [1], [1], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [3], [3], [2], [3], [2], [3], [4], [2], [], [], [], [], [], []]",4,0.03825736045837402
1018,0,"[[], [], [], [2], [5], [7], [2, 3], [1, 4], [2, 3], [2, 3], [2, 3], [2, 2], [3, 2], [3, 1], [4, 2], [8], [2], [], [], []]","[[], [], [], [], [], [6], [10], [2, 4], [2, 2], [3, 3], [3, 2], [4, 1], [5, 1], [6, 2], [8], [4], [], [], [], []]",1,0.17821860313415527
1019,7,"[[], [], [], [], [2], [3], [3, 2], [3, 2], [4, 2], [4, 1], [5, 2], [3, 3], [3, 3], [1, 2], [3], [2], [2], [2], [2], []]","[[], [], [], [3], [3], [4], [2], [3, 1], [3, 2], [2, 4], [3, 3], [2, 4], [1, 3], [1, 3], [7], [5], [], [], [], []]",1,0.1557598114013672
102,1,"[[], [], [], [1], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [], [], []]","[[], [], [], [], [], [], [], [], [], [13], [14], [], [], [], [], [], [], [], [], []]",1,0.03256392478942871
1020,6,"[[], [], [1], [3], [2], [2], [2], [2], [2], [4], [6], [4, 2], [3, 3], [3, 2], [6], [5], [], [], [], []]","[[], [], [], [], [], [], [4], [5], [8], [7, 2], [3, 2, 2], [2, 3, 2], [2, 5], [1, 4], [], [], [], [], [], []]",1,0.10520291328430176
1021,3,"[[], [], [], [1], [3], [3, 1], [2, 1], [2, 1], [5], [2, 2], [1, 1], [2], [2], [1], [2, 1], [7], [3], [], [], []]","[[], [], [], [], [2], [2], [2], [2, 2], [2, 2, 2], [1, 2, 1], [1, 1, 1], [5, 1], [1, 2, 3], [2, 5], [1], [], [], [], [], []]",4,0.1520404815673828
1022,7,"[[], [], [], [], [], [3], [1, 1], [2], [2], [2], [2], [1], [1], [1], [2], [1], [], [1], [1], []]","[[], [], [], [], [], [], [1], [1], [1, 2], [1, 2], [2], [7], [4], [], [], [], [], [], [], []]",9,0.054537057876586914
1023,7,"[[], [], [], [], [], [], [], [1, 1, 2], [2, 6], [1, 3, 1], [2], [1], [1], [1], [1], [1], [2], [], [], []]","[[], [1], [1], [2], [], [], [1], [1, 1], [1, 2], [1, 1], [2, 1], [1, 2], [1, 1], [3], [2], [1], [], [], [], []]",1000,0.8541157245635986
1024,5,"[[], [], [], [], [4], [5], [1], [1], [2], [2], [2, 3], [4, 2], [2], [2], [2], [2], [1], [2], [], []]","[[], [], [], [], [], [], [6], [1, 4], [2, 1], [2, 1], [2, 1], [1, 1], [1], [3, 1], [7], [3], [], [], [], []]",1,0.19756436347961426
1025,8,"[[], [], [], [3], [2, 1], [1], [1], [1], [2], [3], [2], [3], [2, 1], [2, 1], [1, 1], [1], [3], [], [], []]","[[], [], [], [], [], [], [2, 1], [2, 1], [2, 1], [2, 3, 2], [1, 5], [1, 1], [1, 1], [2, 2], [1], [], [], [], [], []]",52,0.19190359115600586
1026,8,"[[], [], [], [], [4], [5], [3, 2], [2, 1], [3, 1], [6], [5], [3, 1], [3, 2], [2, 2], [2, 1], [2, 2], [3], [2], [], []]","[[], [], [], [], [], [], [1, 1], [3, 4], [8, 2], [2, 4, 2], [3, 3, 2], [2, 2, 1], [3, 7], [5, 2], [], [], [], [], [], []]",2,0.18387436866760254
1027,9,"[[], [], [], [], [], [2], [2, 1], [1, 1], [2, 1], [1, 3], [6], [2], [2], [2], [1], [1], [1], [2], [1], []]","[[], [], [], [], [], [], [], [3, 2], [2, 1, 2], [1, 6], [1, 5], [1, 2], [6], [], [], [], [], [], [], []]",2,0.13463211059570312
1028,0,"[[], [], [], [], [7], [3, 3], [1, 2], [2, 1], [1, 1], [2, 2], [1, 2], [1, 2], [1, 2, 2], [1, 2, 2], [6, 2], [8], [], [], [], []]","[[], [], [], [], [6], [3, 1], [3, 2], [2, 3], [2, 1, 2], [1, 2], [1, 1], [2, 1], [2, 1], [2, 1], [1, 2], [2, 3], [6], [4], [], []]",1,0.1748502254486084
1029,0,"[[], [], [], [2], [5], [3, 2], [3, 1], [2, 1], [3], [3, 1], [2, 2], [2, 1], [2, 1], [1, 3], [1, 2], [7], [3], [], [], []]","[[], [], [], [], [6], [2, 2], [2, 2], [2, 1], [2, 1], [3, 2], [3, 2], [1, 1], [1, 1], [2, 2], [2, 2], [1, 2], [5], [3], [], []]",2,0.17258763313293457
103,7,"[[], [], [], [], [], [2], [9], [6, 2], [5, 2], [2], [3], [2], [1], [1], [2], [2], [1], [2], [2], []]","[[], [], [], [], [1], [2], [3], [3, 2], [3, 3], [2, 2], [2, 3], [1, 3], [2, 3], [6], [3], [], [], [], [], []]",2,0.1028141975402832
1030,4,"[[], [], [], [], [2, 1], [2, 1], [4, 1], [4, 1], [5, 1], [5, 4], [11], [13], [14], [8, 2], [4, 2], [2], [], [], [], []]","[[], [], [], [], [4], [6], [7], [8], [8], [10], [5, 4], [1, 4], [4], [4], [12], [7], [2], [1], [], []]",1,0.1306469440460205
1031,1,"[[], [], [], [], [1], [1], [2], [2], [2], [1], [1], [2], [2], [1], [1], [2], [2], [1], [], []]","[[], [], [], [], [], [], [2], [2], [2], [3], [2], [3], [3], [4], [], [], [], [], [], []]",18,0.06694507598876953
1032,5,"[[], [], [], [], [6], [7], [2, 4], [3, 1], [2], [3], [3], [3], [3], [2], [2, 2], [1, 2], [7], [5], [], []]","[[], [], [], [], [1], [1], [4], [1, 2], [4, 2], [5, 2], [2, 2, 2], [3, 7], [3, 7], [3, 4], [3], [], [], [], [], []]",1,0.11322832107543945
1033,2,"[[], [], [], [1, 1], [3], [2, 1], [2, 1], [2, 1], [1], [2], [1], [6], [4, 2], [2, 3], [5, 1], [4, 1], [], [], [], []]","[[], [], [], [], [4], [4], [2, 2], [2, 2], [2, 1, 1], [2, 1, 1], [2, 3], [3, 5], [1, 2], [1, 1], [1, 2], [1], [], [], [], []]",72,0.32909274101257324
1034,2,"[[], [], [6], [1, 2], [2], [1], [], [], [], [], [1], [2], [4, 1], [2, 5], [1, 2, 3], [1, 2], [], [], [], []]","[[], [], [], [], [2], [2, 2, 1], [1, 1], [1, 1], [1, 2, 1], [1, 3], [2, 2], [1, 1], [1, 3], [2, 2], [], [], [1], [1], [1], []]",2,0.17794561386108398
1035,3,"[[], [], [], [], [2], [4], [4, 1], [3], [3, 1], [2], [5], [2, 1], [], [], [1], [1, 1], [7], [5], [], []]","[[], [], [], [], [], [3], [2], [1, 2], [2, 2], [3, 2, 2], [2, 2, 2], [2, 2, 1], [3, 2], [2, 1, 2, 1], [2], [], [], [], [], []]",2,0.18961358070373535
1036,9,"[[], [], [], [], [], [3], [3, 2], [3, 2], [2, 3], [3, 2], [8], [4], [4], [2, 1], [2], [3], [1], [], [1], []]","[[], [], [], [], [], [1], [2, 2], [3, 2], [4, 2], [2, 4], [2, 4], [2, 3], [1, 5], [1, 3], [3], [3], [], [], [], []]",2,0.11953401565551758
1037,4,"[[], [], [], [], [1], [1], [2, 1], [1], [2, 1], [1, 2], [2, 3], [6], [5], [1], [2], [1], [1], [1], [], []]","[[], [], [], [], [], [], [2], [3], [5, 2], [3, 2, 2], [1, 4], [2], [2], [3], [1], [2], [], [], [], []]",2,0.08881640434265137
1038,9,"[[], [], [], [], [2], [5], [2, 3], [2, 2], [1, 2], [1, 2], [2, 3], [5, 1], [2], [2], [2], [2], [2], [1], [1], []]","[[], [], [], [], [], [4], [2, 2], [2, 1], [1, 1], [2, 1], [2, 1], [2, 5], [3, 1, 5], [8], [2], [], [], [], [], []]",1,0.12091851234436035
1039,5,"[[], [], [], [], [4], [6], [1], [1], [1], [8], [3, 2], [1], [2], [2], [8], [7], [], [], [], []]","[[], [], [], [], [2], [2], [2, 2], [2, 2], [3, 2], [1, 1, 2], [1, 1, 2], [1, 1, 2], [1, 2, 2], [1, 4], [2], [2], [2], [1], [], []]",2,0.19742345809936523
104,1,"[[], [], [], [], [1], [1], [1], [1], [2], [2], [2], [2], [1], [2], [2], [1], [1], [], [], []]","[[], [], [], [], [], [], [], [], [], [8], [7], [4], [], [], [], [], [], [], [], []]",1,0.04464888572692871
1040,0,"[[], [], [], [], [7], [10], [5, 2], [4, 2], [3, 3], [3, 3], [2, 2], [2, 2], [2, 2], [2, 2], [2, 3], [5, 5], [7], [2], [], []]","[[], [], [], [1], [10], [10], [4, 2], [3, 2], [3, 3], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [12], [10], [2], [], [], []]",1,0.15093612670898438
1041,6,"[[], [1], [1], [2], [3], [2], [1], [2], [2], [3, 3], [8], [4, 2], [3, 3], [3, 3], [7], [], [], [], [], []]","[[], [], [], [], [1], [2], [4], [6], [4, 1], [5, 1], [3, 1, 1], [2, 2, 1], [3, 2, 2], [3, 5], [1, 3], [], [], [], [], []]",2,0.14143991470336914
1042,7,"[[], [], [], [], [], [10], [9], [2], [2], [1], [1], [2], [1], [1], [1], [1], [2], [2], [2], []]","[[], [], [], [], [1], [2], [2], [2], [2], [2], [2, 7], [7, 3], [4, 1], [2], [], [], [], [], [], []]",2,0.07994294166564941
1043,7,"[[], [], [], [], [], [1, 1], [4, 4], [8, 2], [8, 1], [4, 1], [2, 2], [3], [2], [2], [2], [2], [2], [3], [2], []]","[[], [], [], [], [2], [3], [3, 2], [4, 3], [3, 2], [3, 2], [4, 2], [2, 3], [2, 3], [2, 2], [1, 2], [3], [3], [], [], []]",6,0.15337252616882324
1044,1,"[[], [], [], [], [2], [2], [2], [2], [3], [2], [1], [2], [2], [2], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [], [], [], [2], [7], [8], [6], [5], [], [], [], [], [], [], []]",1,0.0472867488861084
1045,8,"[[], [], [], [2], [2, 1], [], [1, 3], [2, 2], [1, 3], [5], [7], [2, 2], [1, 2], [2, 2], [2, 2], [7], [3], [], [], []]","[[], [], [], [], [], [2], [5], [2, 1], [2, 2, 2], [1, 4, 2], [2, 2, 2], [1, 3, 1], [9], [1, 3, 5], [1], [1], [], [], [], []]",4,0.17096400260925293
1046,0,"[[], [], [], [], [5], [3, 2], [2, 1], [2], [1], [1, 1], [1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 2], [2, 2], [4], [], []]","[[], [], [], [], [], [5], [4, 1], [3, 1], [2, 1], [2, 1], [1, 1], [2, 1], [2, 1], [1, 1], [2, 1], [5], [], [], [], []]",6,0.19031500816345215
1047,2,"[[], [], [], [], [2, 2], [6], [6], [3, 1], [2, 1], [2, 3], [2, 4], [6], [4], [6], [5], [4], [2], [3], [], []]","[[], [], [], [], [], [], [3, 4], [3, 5], [2, 3, 1], [4, 7], [11], [4, 3], [4], [2], [3], [2], [1], [2], [], []]",1,0.13202142715454102
1048,2,"[[], [], [], [4], [9], [2, 3], [1], [1], [2], [2], [6, 1], [3, 4], [2, 5], [3, 7], [5, 1], [1], [1], [], [], []]","[[], [], [], [], [3], [2, 3], [2, 2, 2], [2, 1, 1], [2, 1, 1], [2, 1, 1], [2, 1, 2], [2, 1, 2], [2, 3], [10], [2, 3], [3], [4], [], [], []]",1,0.2167356014251709
1049,0,"[[], [], [], [], [], [5], [4, 2], [3], [3], [2, 1], [3, 1], [2, 1], [2, 1], [1, 1], [2, 3], [1, 1], [], [], [], []]","[[], [], [2], [3], [2], [2], [3], [3], [2], [2], [2], [2, 2], [2, 1], [1, 1], [2, 3], [2, 2], [], [], [], []]",6,0.1307237148284912
105,1,"[[], [], [], [3], [3], [3], [2], [2], [3], [3], [2], [3], [4], [3], [3], [3], [2], [], [], []]","[[], [], [], [], [], [], [], [1, 3], [6], [8], [7], [6], [4], [3], [1], [], [], [], [], []]",1,0.047457218170166016
1050,4,"[[], [], [], [1], [2], [2], [2, 1], [2, 1], [3, 1], [2, 2], [2, 2], [2, 4], [11], [7, 2], [1], [1], [], [], [], []]","[[], [], [], [], [1], [3], [6], [7, 2], [6, 2], [2], [2], [1], [5], [10], [2], [2], [], [], [], []]",1,0.09205198287963867
1051,1,"[[], [], [], [], [2], [1], [3], [3], [2], [2], [3], [2], [2], [2], [2], [3], [2], [], [], []]","[[], [], [], [], [], [], [2], [3], [4], [4], [3], [5], [3], [4], [1], [], [], [], [], []]",1,0.0450136661529541
1052,1,"[[], [], [], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [4], [2], [], [], []]","[[], [], [], [], [], [], [], [], [], [14], [14], [1], [1], [], [], [], [], [], [], []]",1,0.047518014907836914
1053,2,"[[], [], [], [], [1, 1], [3, 2], [3, 1], [2, 2], [1], [2], [2], [5], [2, 3], [2, 1, 1], [5, 2], [3, 2], [], [], [], []]","[[], [], [], [], [2], [4], [2, 2], [1, 2], [2, 2, 1], [2, 3], [1, 2], [1, 1, 3], [2, 2, 2], [1, 1], [2], [2], [1], [2], [], []]",4,0.17756175994873047
1054,7,"[[], [], [], [], [], [], [11], [13], [2, 2], [2], [2], [3], [2], [2], [2], [2], [2], [2], [], [1]]","[[], [], [1], [2], [2], [2], [2], [2], [2, 1], [2, 4, 1], [2, 3], [2, 3], [2, 3], [2, 2], [5], [3], [], [], [], []]",2,0.10772919654846191
1055,3,"[[], [], [], [], [3], [7], [3, 1], [1], [2], [6], [2, 1], [1], [1], [1], [10], [8], [], [], [], []]","[[], [], [], [], [2], [2], [2], [1, 1, 2], [1, 2, 2], [1, 1, 2], [1, 1, 2], [2, 2, 2], [2, 2, 1], [2, 1, 6], [2], [1], [1], [], [], []]",2,0.18925166130065918
1056,9,"[[], [], [], [], [], [5], [2, 2], [2, 1], [2, 2], [2, 1], [2, 3], [3, 1], [1], [1], [1], [1], [1], [1], [1], []]","[[], [], [], [], [], [], [4], [6], [2, 1], [1, 2], [1, 1], [1, 11], [1, 1], [1], [2], [], [], [], [], []]",1,0.1192467212677002
1057,7,"[[], [], [], [], [2], [2], [7], [5], [3, 1], [3], [2], [2], [2], [2], [2], [3], [2], [1], [1], []]","[[], [], [], [], [], [3], [2, 2], [2, 2], [3, 3], [2, 3], [2, 2], [1, 2], [1, 2], [1, 2], [3], [2], [], [], [], []]",2,0.10956692695617676
1058,2,"[[], [], [], [3], [1, 3], [3], [3], [2], [2], [2], [2], [2], [2], [1], [2, 2], [2, 2], [4], [], [], []]","[[], [], [], [], [], [], [], [2, 4], [1, 3, 2], [1, 2, 2], [1, 2, 1], [5, 1], [4, 1], [2, 1], [2], [1], [], [], [], []]",4,0.12802481651306152
1059,8,"[[], [], [], [1, 2], [1, 2], [2], [2], [2, 1], [3], [3], [3], [3, 1], [3, 2], [3], [1, 1], [1, 2], [4], [], [], []]","[[], [], [], [], [], [], [5], [3, 1], [3, 1], [3, 3, 2], [7, 1], [1, 5, 1], [2, 1], [1], [2], [1], [], [], [], []]",2,0.17522931098937988
106,6,"[[], [], [1], [3], [2, 1], [2, 1], [2], [3], [2], [2, 2], [8], [3, 2], [2, 2], [2, 3], [7], [5], [], [], [], []]","[[], [], [], [], [], [], [7], [9], [2, 2, 2], [2, 2, 2], [3, 2, 2], [2, 1, 2], [3, 1, 3], [5], [3], [], [], [], [], []]",1,0.1690671443939209
1060,1,"[[], [], [], [1], [1], [1], [1], [1], [1], [1], [1], [2], [2], [2], [2], [2], [2], [], [], []]","[[], [], [], [], [], [], [], [], [], [6], [13], [1], [], [], [], [], [], [], [], []]",1,0.038677215576171875
1061,9,"[[], [], [], [], [1], [6], [2, 1], [2, 1], [2, 2], [2, 4], [8], [3], [3], [2], [2], [2], [2], [2], [3], []]","[[], [], [], [], [], [], [4, 1], [5, 3], [1, 1, 4], [1, 6], [1, 6], [1, 4], [1, 3], [6], [2], [], [], [], [], []]",1,0.12387442588806152
1062,5,"[[], [], [], [], [6], [7], [2], [1], [2], [2, 3], [7], [4, 2], [1, 2], [2], [3], [1, 4], [3], [2], [], []]","[[], [], [], [], [1], [], [1, 2], [5, 2], [6, 1], [2, 2, 1], [2, 2, 1], [2, 2, 2], [2, 7], [2, 5], [2], [2], [], [], [], []]",1,0.1527242660522461
1063,8,"[[], [], [], [3], [2, 1], [1], [2, 1], [1, 1], [2, 2], [2, 2], [4], [2], [2], [1, 1], [1, 1], [1, 1], [2], [], [], []]","[[], [], [], [], [], [], [1], [4], [1, 2, 3], [2, 3, 1], [1, 3, 1], [1, 2, 3], [1, 2], [2, 3], [], [], [], [], [], []]",1,0.1634535789489746
1064,8,"[[], [], [], [], [5], [], [2, 1, 1], [2, 4], [3], [3], [4], [2], [1, 1], [1], [1], [1], [5], [2], [], []]","[[], [], [], [], [], [], [1, 1], [1, 2], [1, 1, 4], [1, 3, 1], [1, 5, 1], [4, 2], [1, 2, 2], [2, 2, 1], [], [], [], [], [], []]",2,0.1438915729522705
1065,1,"[[], [], [], [2], [1], [2], [1], [1], [1], [1], [2], [2], [1], [1], [1], [2], [1], [], [], []]","[[], [], [], [], [], [], [], [1], [3], [4], [3], [4], [3], [1], [], [], [], [], [], []]",2,0.06659841537475586
1066,9,"[[], [], [], [], [2], [3], [2, 1], [2, 2], [2, 3], [2, 2], [3, 3], [4], [2], [2], [1], [2], [2], [1], [1], []]","[[], [], [], [], [], [1], [1, 2], [3, 2], [4, 2], [3, 3], [2, 4], [1, 2], [2, 3], [5], [2], [], [], [], [], []]",5,0.18979167938232422
1067,8,"[[], [], [], [4], [7], [3, 1], [2, 1], [2, 3], [3, 2], [4], [4], [3, 3], [3, 2], [2, 2], [1, 2], [4, 4], [4], [], [], []]","[[], [], [], [], [1], [3], [4, 2, 2], [5, 3, 2], [2, 1, 2, 1], [2, 3, 1], [2, 2, 1], [2, 3, 2], [2, 7], [2, 2, 3], [2], [1], [1], [], [], []]",1,0.20741748809814453
1068,3,"[[], [], [], [1], [5], [2, 3], [2], [3], [3], [4], [4], [4], [3], [3], [3], [5], [3], [], [], []]","[[], [], [], [], [], [], [], [2, 2], [2, 2, 1], [2, 3, 2], [2, 5, 2], [5, 5], [3, 5], [5], [], [], [], [], [], []]",1,0.10858917236328125
1069,1,"[[], [], [], [2], [3], [3], [3], [3], [3], [3], [2], [3], [3], [3], [3], [4], [2], [], [], []]","[[], [], [], [], [2], [3], [3], [4], [3], [4], [3], [4], [3], [5], [3], [3], [], [], [], []]",1,0.0479581356048584
107,3,"[[], [], [], [4], [8], [2, 3], [3], [3], [3], [5], [6], [1, 2], [2], [3], [3], [10], [2], [], [], []]","[[], [], [], [1], [2], [2], [1], [2, 1], [2, 2, 1], [1, 2, 1], [2, 2, 2], [2, 4, 3], [13], [11], [3], [], [], [], [], []]",1,0.12274885177612305
1070,6,"[[], [], [], [1], [3], [2], [1], [2], [2], [3], [5], [1, 2], [1, 2], [1, 2], [4], [3], [2], [], [], []]","[[], [], [], [], [], [], [], [1], [6], [4, 3], [5, 3], [2, 6], [2, 3], [1], [1], [], [], [], [], []]",2,0.08746337890625
1071,5,"[[], [], [], [], [6], [3], [2], [2], [2, 2], [6], [2, 1], [2], [2], [1], [7], [7], [], [], [], []]","[[], [], [], [], [2], [2], [2], [2, 2], [3, 2], [4, 2], [2, 1, 2], [2, 2, 3], [2, 5], [2], [1], [1], [1], [], [], []]",1,0.10611915588378906
1072,7,"[[], [], [], [], [], [1], [10], [7, 3], [4, 2], [2], [3], [2], [1], [2], [1], [1], [3], [3], [3], []]","[[], [], [], [2], [2], [3], [3], [2], [2], [2, 3], [1, 6], [1, 4, 3], [6], [5], [3], [], [], [], [], []]",1,0.08264303207397461
1073,4,"[[], [], [], [], [], [1, 1], [2, 2], [1, 1], [2, 1], [2, 2], [2, 3], [7], [6], [3, 1], [2], [1], [1], [1], [], []]","[[], [], [], [], [], [], [4], [5], [2, 3, 2], [3, 2, 2], [2, 4], [2], [3], [3], [2, 1], [2], [], [], [], []]",2,0.12455320358276367
1074,2,"[[], [], [], [3], [3, 1], [2], [2], [2], [2], [2], [3], [3], [3], [2], [3], [5], [4], [], [], []]","[[], [], [], [], [], [], [2, 2], [2, 3], [1, 5], [2, 2], [1, 3, 2], [1, 2, 1], [1, 3, 1], [1, 3], [2], [], [], [], [], []]",2,0.12929153442382812
1075,7,"[[], [], [], [], [], [], [1], [3], [8], [7, 1], [6, 2], [5, 2], [3, 1], [1, 2], [], [], [], [], [], []]","[[], [], [], [3], [2], [3], [3], [3], [2], [3], [3], [2], [2, 1], [1, 3], [2, 2], [4], [3], [], [], []]",1,0.10240745544433594
1076,0,"[[], [], [], [], [5], [7], [3, 3], [3, 3], [2, 4], [2, 3], [2, 2], [2, 2], [2, 2], [2, 2], [3, 3], [3, 3], [5], [2], [], []]","[[], [], [], [], [], [], [11], [12], [4, 3], [2, 2], [2, 2], [5, 2], [5, 3], [10], [7], [], [], [], [], []]",1,0.13238191604614258
